time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-09-04T21:49:10.787Z,13.6648,120.6582,10,4.6,mb,19,119,15.644,0.8,us,us7000i7dy,2022-10-12T20:40:54.040Z,"18 km S of Calatagan, Philippines",earthquake,10.71,1.757,0.173,10,reviewed,us,us
2022-09-04T21:23:53.506Z,-0.5539,-20.3708,10,4.4,mb,25,78,9.306,0.71,us,us7000i7dx,2022-09-13T01:12:59.040Z,"central Mid-Atlantic Ridge",earthquake,13.61,1.871,0.139,15,reviewed,us,us
2022-09-04T20:52:04.783Z,-4.6676,-79.928,42.442,4.5,mb,16,161,1.121,0.67,us,us7000i575,2022-10-14T18:23:53.040Z,"Peru-Ecuador border region",earthquake,13,10.521,0.241,5,reviewed,us,us
2022-09-04T20:15:04.564Z,-21.2686,168.559,10,5.4,mww,63,46,1.69,1.17,us,us7000i56w,2022-09-23T15:39:32.935Z,"76 km ENE of Tadine, New Caledonia",earthquake,7.04,1.804,0.062,25,reviewed,us,us
2022-09-04T19:53:59.197Z,32.2996,142.3781,10,5.2,mww,100,93,2.31,0.91,us,us7000i56h,2022-09-23T15:25:46.040Z,"Izu Islands, Japan region",earthquake,7.87,1.832,0.061,26,reviewed,us,us
2022-09-04T19:13:36.026Z,13.8331,144.9012,123.334,4.3,mb,31,119,0.244,0.97,us,us7000i7e0,2022-09-23T15:13:24.040Z,"",earthquake,7.13,5.133,0.104,26,reviewed,us,us
2022-09-04T17:21:51.112Z,-3.3085,135.8008,10,4.5,mb,22,160,3.568,1.13,us,us7000i7e1,2022-09-18T16:51:22.040Z,"33 km E of Nabire, Indonesia",earthquake,11.02,1.974,0.136,20,reviewed,us,us
2022-09-04T17:05:57.838Z,-0.709,-21.4052,10,4.3,mb,15,127,10.039,1.22,us,us7000i7ds,2022-10-14T18:40:10.040Z,"central Mid-Atlantic Ridge",earthquake,9.72,1.938,0.147,13,reviewed,us,us
2022-09-04T17:00:34.678Z,-58.1727,-140.0535,10,4.3,mb,18,66,26.355,1.1,us,us7000i7dt,2022-09-18T16:33:14.040Z,"Pacific-Antarctic Ridge",earthquake,11.29,1.736,0.148,17,reviewed,us,us
2022-09-04T16:25:53.333Z,-7.1699,128.6788,10.135,4.3,mb,12,88,2.72,0.12,us,us7000i7dr,2022-10-12T15:29:47.040Z,"238 km NE of Lospalos, Timor Leste",earthquake,9.75,5.509,0.308,3,reviewed,us,us
2022-09-04T15:59:26.920Z,19.5421,-65.3261,19,3.7,md,16,278,1.2354,0.36,pr,pr2022247002,2022-09-04T16:55:14.040Z,"134 km NNE of Vieques, Puerto Rico",earthquake,6.07,13.09,0.14,13,reviewed,pr,pr
2022-09-04T15:56:05.237Z,-23.4074,-179.966,528.013,4.4,mb,40,115,4.941,0.82,us,us7000i7dq,2022-09-12T18:59:58.040Z,"south of the Fiji Islands",earthquake,13.18,6.131,0.105,28,reviewed,us,us
2022-09-04T15:39:42.494Z,-7.5702,127.595,162.288,4.4,mb,56,37,3.693,0.57,us,us7000i55a,2022-09-12T18:45:47.040Z,"124 km NNE of Lospalos, Timor Leste",earthquake,8.1,5.577,0.085,41,reviewed,us,us
2022-09-04T15:04:33.923Z,32.1983,142.0757,10,4.4,mb,68,64,2.116,0.49,us,us7000i7dw,2022-09-12T18:40:30.040Z,"Izu Islands, Japan region",earthquake,5.64,1.809,0.083,45,reviewed,us,us
2022-09-04T14:58:22.340Z,32.3763,142.4687,10,5.2,mww,106,98,2.356,0.52,us,us7000i552,2022-09-12T16:42:04.040Z,"Izu Islands, Japan region",earthquake,8.85,1.837,0.075,17,reviewed,us,us
2022-09-04T14:51:11.522Z,-14.4775,-175.3578,6.786,4.6,mb,11,137,2.683,0.57,us,us7000i7dv,2022-10-12T15:23:16.040Z,"159 km SE of Mata-Utu, Wallis and Futuna",earthquake,13.89,5.361,0.206,8,reviewed,us,us
2022-09-04T14:48:19.897Z,10.0226,126.2067,54.708,4.5,mb,68,108,2.999,0.87,us,us7000i555,2022-09-12T15:50:13.040Z,"Philippine Islands region",earthquake,8.06,5.948,0.071,61,reviewed,us,us
2022-09-04T14:11:10.458Z,32.4318,142.4585,10,4.7,mb,82,49,2.33,0.53,us,us7000i54w,2022-09-12T15:47:08.040Z,"Izu Islands, Japan region",earthquake,9.57,1.802,0.058,92,reviewed,us,us
2022-09-04T13:25:27.531Z,16.7433,-86.0715,10,4.6,mb,102,44,2.911,0.43,us,us7000i54l,2022-09-12T15:38:38.610Z,"37 km NNW of Guanaja, Honduras",earthquake,7.26,1.885,0.036,232,reviewed,us,us
2022-09-04T12:55:19.710Z,32.3628,142.7112,10,4.4,mb,37,136,2.554,0.36,us,us7000i54d,2022-09-19T07:31:01.040Z,"Izu Islands, Japan region",earthquake,10.39,1.921,0.131,17,reviewed,us,us
2022-09-04T10:51:29.907Z,-24.8361,69.8414,10,4.5,mb,38,51,7.839,0.43,us,us7000i7dn,2022-09-13T05:25:05.040Z,"Mid-Indian Ridge",earthquake,6.79,1.819,0.104,27,reviewed,us,us
2022-09-04T10:28:17.829Z,-7.3507,105.9509,49.426,4,mb,25,127,3.091,0.64,us,us7000i7dm,2022-09-13T05:09:17.040Z,"77 km WSW of Pelabuhanratu, Indonesia",earthquake,8.14,5.668,0.196,8,reviewed,us,us
2022-09-04T10:03:46.330Z,18.5751,-68.9045,121,3.94,md,21,104,0.5267,0.44,pr,pr2022247001,2022-09-19T08:40:16.040Z,"7 km E of Guaymate, Dominican Republic",earthquake,1.88,1.5,0.16,18,reviewed,pr,pr
2022-09-04T09:42:18.219Z,-0.9339,-21.7155,10,6.9,mww,107,37,10.102,0.51,us,us7000i53f,2022-09-14T13:45:17.265Z,"central Mid-Atlantic Ridge",earthquake,8.62,1.248,0.035,78,reviewed,us,us
2022-09-04T08:52:13.492Z,-5.0652,102.8928,55.021,5.1,mb,99,35,0.703,0.55,us,us7000i531,2022-10-01T12:07:05.040Z,"121 km SSW of Pagar Alam, Indonesia",earthquake,6.03,5.87,0.053,114,reviewed,us,us
2022-09-04T07:35:42.273Z,-26.1055,68.9288,10,4.3,mb,19,78,35.095,0.64,us,us7000i7dk,2022-10-01T07:57:28.040Z,"Indian Ocean Triple Junction",earthquake,7.16,1.878,0.153,13,reviewed,us,us
2022-09-04T06:46:17.106Z,37.8531,141.8176,59.671,4.7,mb,92,111,2.99,0.52,us,us7000i52i,2022-09-30T13:14:47.040Z,"77 km SE of Ishinomaki, Japan",earthquake,8.01,2.51,0.038,230,reviewed,us,us
2022-09-04T06:10:08.865Z,44.2271,149.0591,35,4.5,mb,87,134,4.653,0.44,us,us7000i52g,2022-10-14T07:00:33.040Z,"145 km SE of Kuril’sk, Russia",earthquake,9.43,1.905,0.061,78,reviewed,us,us
2022-09-04T05:08:19.421Z,-7.1379,128.8224,10,4.3,mb,24,59,2.595,0.6,us,us7000i7df,2022-10-14T06:49:02.040Z,"252 km NE of Lospalos, Timor Leste",earthquake,7.97,1.918,0.154,13,reviewed,us,us
2022-09-04T04:32:15.693Z,19.2359,121.1033,35,4.5,mb,55,119,3.564,0.62,us,us7000i529,2022-09-30T22:04:33.040Z,"69 km N of Namuac, Philippines",earthquake,7.38,1.803,0.071,61,reviewed,us,us
2022-09-04T03:38:50.989Z,-7.4112,128.3346,155.939,4.2,mb,19,64,2.992,0.55,us,us7000i7de,2022-09-14T23:41:21.040Z,"191 km NE of Lospalos, Timor Leste",earthquake,8.89,8.512,0.199,7,reviewed,us,us
2022-09-04T01:15:55.986Z,-1.748,34.0693,10,4.4,mb,16,81,2.802,0.97,us,us7000i7dh,2022-09-14T23:29:18.040Z,"11 km E of Butiama, Tanzania",earthquake,8.86,1.898,0.219,6,reviewed,us,us
2022-09-03T23:12:35.490Z,-7.3047,128.5511,146.386,4.6,mb,70,52,2.806,0.54,us,us7000i519,2022-09-22T04:02:02.040Z,"217 km NE of Lospalos, Timor Leste",earthquake,6.09,5.192,0.082,44,reviewed,us,us
2022-09-03T21:49:41.205Z,-32.7328,-72.3796,13.28,4.2,mwr,38,169,1.123,0.64,us,us7000i50x,2022-09-22T02:43:36.040Z,"77 km WNW of Valparaíso, Chile",earthquake,3.67,4.094,0.035,77,reviewed,us,us
2022-09-03T20:39:14.480Z,18.2788,-64.6111,135,4.43,md,29,175,0.3531,0.32,pr,pr2022246003,2022-10-06T03:44:25.040Z,"Virgin Islands",earthquake,3.5,0.78,0.09,15,reviewed,pr,pr
2022-09-03T20:27:46.466Z,-31.8482,-68.6914,23.651,4.6,mb,49,112,0.457,1.33,us,us7000i4zi,2022-09-22T00:30:21.040Z,"20 km SSW of Pocito, Argentina",earthquake,6.16,5.203,0.119,21,reviewed,us,us
2022-09-03T20:22:29.050Z,-4.0064,133.7802,15.042,4.5,mb,25,80,1.872,0.7,us,us6000iigp,2022-09-21T23:54:36.040Z,"204 km WSW of Nabire, Indonesia",earthquake,4.32,5.339,0.139,15,reviewed,us,us
2022-09-03T20:10:34.423Z,-7.5526,128.0668,151.306,4.4,mb,43,54,4.348,0.64,us,us7000i4z5,2022-09-21T23:45:23.040Z,"159 km NE of Lospalos, Timor Leste",earthquake,5.2,8.251,0.101,28,reviewed,us,us
2022-09-03T20:02:43.186Z,15.9409,-96.9191,29.892,4.2,mb,39,182,0.227,0.71,us,us6000iqhw,2022-10-13T03:22:41.040Z,"5 km NNE of Santa María Colotepec, Mexico",earthquake,2.13,8.629,0.124,18,reviewed,us,us
2022-09-03T19:51:44.087Z,-21.238,-68.8152,120.344,4.5,mb,69,49,0.657,0.87,us,us7000i4ym,2022-10-06T03:59:28.040Z,"135 km N of Calama, Chile",earthquake,3.19,4.991,0.075,52,reviewed,us,us
2022-09-03T19:17:21.661Z,68.1085,-18.5612,10,4.5,mb,116,46,2.673,0.62,us,us7000i4yk,2022-09-18T02:58:18.040Z,"218 km N of Siglufjörður, Iceland",earthquake,6.74,1.834,0.061,80,reviewed,us,us
2022-09-03T18:32:45.645Z,-17.6405,-178.8292,541.523,4.4,mb,33,40,2.974,0.82,us,us6000iigm,2022-09-30T15:44:25.040Z,"202 km ENE of Levuka, Fiji",earthquake,13.5,9.076,0.105,26,reviewed,us,us
2022-09-03T18:01:59.532Z,-1.6533,121.2495,10,4.2,mb,25,77,1.639,0.65,us,us6000iigl,2022-10-05T21:46:33.040Z,"62 km ESE of Poso, Indonesia",earthquake,5.19,1.881,0.147,16,reviewed,us,us
2022-09-03T17:16:15.158Z,35.7916,21.971,10,4.2,mwr,76,50,1.385,1.09,us,us7000i4y5,2022-10-05T21:31:20.040Z,"100 km WSW of Kýthira, Greece",earthquake,5.36,1.8,0.089,12,reviewed,us,us
2022-09-03T17:14:03.940Z,13.1615,144.0456,132.329,4.4,mb,77,110,0.907,0.67,us,us6000iigr,2022-09-29T21:53:14.040Z,"68 km W of Merizo Village, Guam",earthquake,11.49,6.488,0.074,58,reviewed,us,us
2022-09-03T17:04:55.810Z,34.0203333,-117.5595,11.39,3.57,mw,172,15,0.01579,0.22,ci,ci40095559,2022-10-14T17:44:41.838Z,"5km NW of Mira Loma, CA",earthquake,0.11,0.2,,6,reviewed,ci,ci
2022-09-03T16:57:35.594Z,37.362,21.1889,10,4.2,mb,32,156,0.615,1.01,us,us7000i4y1,2022-09-23T15:10:19.040Z,"",earthquake,4.29,1.901,0.152,12,reviewed,us,us
2022-09-03T16:29:19.627Z,9.666,-85.8016,10,4.4,mb,34,152,1.042,0.56,us,us7000i4xy,2022-09-23T15:05:55.040Z,"38 km SW of Sámara, Costa Rica",earthquake,3.8,1.927,0.117,21,reviewed,us,us
2022-09-03T14:51:58.651Z,0.5558,125.4306,69.19,4.4,mb,30,72,1.948,0.91,us,us6000iigj,2022-09-18T16:24:35.040Z,"100 km SE of Tondano, Indonesia",earthquake,6.21,8.288,0.11,24,reviewed,us,us
2022-09-03T14:14:15.025Z,60.6508,-28.8919,10,4.5,mb,30,139,5.385,1.12,us,us6000iign,2022-09-18T16:12:59.040Z,"",earthquake,10.5,1.937,0.084,41,reviewed,us,us
2022-09-03T13:12:04.678Z,67.5572,142.3717,10,4.6,mb,65,69,6.238,0.64,us,us7000i4xm,2022-09-23T15:01:47.040Z,"193 km SW of Belaya Gora, Russia",earthquake,10.18,1.775,0.053,108,reviewed,us,us
2022-09-03T13:02:32.459Z,-14.0504,-72.7469,79.037,4.6,mb,33,106,4.487,0.92,us,us7000i4xi,2022-09-23T14:57:05.040Z,"central Peru",earthquake,8.44,7.481,0.063,74,reviewed,us,us
2022-09-03T11:35:43.997Z,-15.3324,167.501,119.768,4.7,mb,92,34,0.309,0.55,us,us7000i4x5,2022-09-30T11:18:23.040Z,"",earthquake,9.83,4.483,0.042,173,reviewed,us,us
2022-09-03T11:32:36.071Z,52.0928,-171.7454,64.695,3.6,mb,70,202,1.348,0.7,us,us6000iigh,2022-10-14T06:06:58.040Z,"168 km E of Atka, Alaska",earthquake,5.42,11.544,0.091,31,reviewed,us,us
2022-09-03T11:15:38.563Z,-15.1724,166.8286,36.478,4.4,mb,16,194,0.452,0.6,us,us6000iigg,2022-10-14T06:00:27.040Z,"29 km WSW of Port-Olry, Vanuatu",earthquake,4.99,11.161,0.179,12,reviewed,us,us
2022-09-03T11:01:44.565Z,-14.6827,167.2648,164.808,4.8,mb,71,65,0.762,0.69,us,us7000i4x1,2022-09-30T07:23:40.040Z,"44 km NNE of Port-Olry, Vanuatu",earthquake,9.86,5.922,0.075,64,reviewed,us,us
2022-09-03T10:08:51.101Z,-60.1212,-18.6529,10,4.4,mb,15,117,11.282,0.62,us,us6000iigc,2022-10-14T05:58:23.040Z,"east of the South Sandwich Islands",earthquake,5.95,1.903,0.17,12,reviewed,us,us
2022-09-03T09:53:10.842Z,42.3297,15.9045,10,4.3,mb,44,36,1.52,0.5,us,us7000i4ws,2022-09-30T06:35:35.040Z,"40 km NE of Isole Tremiti, Italy",earthquake,4.67,1.368,0.267,5,reviewed,us,us
2022-09-03T09:19:07.400Z,-0.0487,126.6531,56.655,4.6,mb,57,75,1.083,0.58,us,us7000i4wl,2022-09-30T05:49:49.040Z,"123 km SW of Ternate, Indonesia",earthquake,6.95,7.216,0.09,42,reviewed,us,us
2022-09-03T08:59:00.871Z,-22.9476,-179.5686,558.562,4.2,mb,17,99,4.419,0.47,us,us6000iig9,2022-09-22T07:29:25.040Z,"south of the Fiji Islands",earthquake,20.93,21.062,0.158,11,reviewed,us,us
2022-09-03T08:27:45.487Z,38.3575,23.2883,11.421,4.1,mwr,42,66,0.997,0.82,us,us7000i4wc,2022-09-22T07:21:52.934Z,"4 km NW of Thívai, Greece",earthquake,4.71,5.328,0.073,18,reviewed,us,us
2022-09-03T08:24:19.486Z,51.3814,177.9407,40.144,4.1,mb,98,177,0.67,0.69,us,us7000i4wb,2022-10-13T12:18:29.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.23,10.355,0.071,54,reviewed,us,us
2022-09-03T07:15:10.680Z,18.9396,-65.0053,31,3.62,md,14,277,0.5878,0.42,pr,pr2022246002,2022-09-03T07:49:59.762Z,"66 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.21,18.25,0.04,6,reviewed,pr,pr
2022-09-03T06:57:17.253Z,-16.0058,-176.3844,378.611,4.2,mb,25,73,3.477,0.63,us,us6000iig4,2022-09-22T06:05:44.040Z,"263 km SE of Alo, Wallis and Futuna",earthquake,11.09,3.576,0.137,15,reviewed,us,us
2022-09-03T06:53:35.060Z,9.037,-83.8515,14.953,5.1,mww,86,146,0.64,0.94,us,us7000i4vy,2022-09-29T14:17:40.859Z,"37 km WNW of Ciudad Cortés, Costa Rica",earthquake,7.13,4.273,0.056,31,reviewed,us,us
2022-09-03T06:43:12.965Z,-18.4936,-177.9594,481.809,4.7,mb,95,42,3.66,0.81,us,us7000i4vv,2022-09-22T05:50:24.040Z,"Fiji region",earthquake,7.49,7.584,0.061,82,reviewed,us,us
2022-09-03T05:57:23.324Z,-14.9353,167.3078,121.659,4.8,mb,31,86,0.519,0.82,us,us7000i4vp,2022-09-22T05:30:31.823Z,"Vanuatu",earthquake,10.35,6.657,0.109,26,reviewed,us,us
2022-09-03T05:26:20.833Z,55.1275,-163.4726,136.015,3.9,mb,49,98,0.274,1.05,us,us7000i4vm,2022-10-10T23:18:56.575Z,"30 km N of False Pass, Alaska",earthquake,8.55,11.056,0.209,6,reviewed,us,us
2022-09-03T05:20:37.618Z,48.9059,154.8828,64.815,4.5,mb,84,135,4.568,0.51,us,us7000i4vk,2022-09-22T04:59:35.040Z,"216 km SSW of Severo-Kuril’sk, Russia",earthquake,10.95,8.146,0.065,69,reviewed,us,us
2022-09-03T05:04:13.657Z,-1.2152,98.3192,14.13,4.4,mb,17,152,2.61,0.7,us,us6000iig0,2022-09-22T04:51:11.040Z,"210 km WSW of Pariaman, Indonesia",earthquake,7.73,4.602,0.189,8,reviewed,us,us
2022-09-03T04:53:12.050Z,19.3901,-65.6895,25,3.86,md,26,250,1.1565,0.36,pr,pr2022246001,2022-10-12T21:31:08.040Z,"107 km N of Suárez, Puerto Rico",earthquake,1.51,28.57,0.11,24,reviewed,pr,pr
2022-09-03T04:36:20.356Z,56.7505,117.4842,10,4.7,mb,70,43,3.95,0.96,us,us7000i4v8,2022-09-30T21:39:27.530Z,"50 km W of Novaya Chara, Russia",earthquake,6.86,1.847,0.033,276,reviewed,us,us
2022-09-03T04:13:10.932Z,35.0971,26.3465,8.819,5.3,mww,122,25,0.803,0.67,us,us7000i4v6,2022-10-12T21:25:05.040Z,"13 km SE of Palekastro, Greece",earthquake,5.27,3.325,0.045,48,reviewed,us,us
2022-09-03T03:26:14.187Z,-23.47,179.6176,546.079,4.1,mb,22,121,5.882,0.73,us,us6000iifx,2022-09-10T22:09:14.040Z,"south of the Fiji Islands",earthquake,13.06,9.112,0.152,14,reviewed,us,us
2022-09-03T03:04:03.770Z,18.4831,-66.059,101,3.83,md,27,186,0.1758,0.19,pr,pr2022246000,2022-10-12T21:14:30.239Z,"5 km ENE of San Juan, Puerto Rico",earthquake,1.24,0.74,0.14,27,reviewed,pr,pr
2022-09-03T02:54:51.333Z,35.7904,139.7805,92.167,4.6,mb,54,120,1.476,0.63,us,us7000i4ur,2022-09-30T20:54:37.040Z,"5 km SSW of S?ka, Japan",earthquake,6.61,5.818,0.116,24,reviewed,us,us
2022-09-03T02:16:48.474Z,47.6247,154.1404,46.702,4.9,mb,78,137,5.943,0.76,us,us7000i4up,2022-09-30T20:52:06.040Z,"Kuril Islands",earthquake,7.27,7.213,0.044,160,reviewed,us,us
2022-09-03T02:05:48.189Z,-17.7415,-178.6756,559.74,4.2,mb,31,60,3.118,0.64,us,us6000iifw,2022-09-10T21:36:53.040Z,"215 km E of Levuka, Fiji",earthquake,15.48,8.734,0.124,20,reviewed,us,us
2022-09-02T23:56:45.219Z,44.1648,149.1081,24.327,5.4,mb,130,76,4.69,0.67,us,us7000i4u0,2022-09-10T18:16:34.368Z,"",earthquake,8.78,3.773,0.024,576,reviewed,us,us
2022-09-02T23:41:13.820Z,44.2745,148.9475,18.882,4.8,mww,112,93,4.572,0.63,us,us7000i4ts,2022-10-09T21:01:11.040Z,"135 km SE of Kuril’sk, Russia",earthquake,8.73,3.295,0.093,11,reviewed,us,us
2022-09-02T23:10:21.454Z,-19.4855,-175.8679,217.493,4.3,mb,13,58,1.47,0.39,us,us6000iifm,2022-09-10T03:33:50.040Z,"162 km WNW of Pangai, Tonga",earthquake,8.05,12.287,0.237,5,reviewed,us,us
2022-09-02T22:59:16.542Z,28.0575,127.768,142.958,4.4,mb,40,79,1.297,0.45,us,us6000iifj,2022-09-10T03:04:41.040Z,"161 km N of Nago, Japan",earthquake,9.28,7.741,0.092,34,reviewed,us,us
2022-09-02T22:39:51.673Z,-5.6512,148.707,126,6.1,mww,162,17,3.737,0.81,us,us7000i4st,2022-10-03T21:45:36.167Z,"111 km WNW of Kandrian, Papua New Guinea",earthquake,7.73,1.865,0.045,48,reviewed,us,us
2022-09-02T22:14:10.740Z,-23.4723,-179.8415,507.022,4.4,mb,22,100,4.867,0.5,us,us6000iifl,2022-09-10T03:23:25.040Z,"",earthquake,14.13,11.363,0.138,15,reviewed,us,us
2022-09-02T22:06:23.141Z,-29.7695,172.6512,10,4.8,mb,19,71,4.175,0.63,us,us6000iifh,2022-10-03T20:34:21.040Z,"Norfolk Island, Australia region",earthquake,8.56,1.784,0.154,13,reviewed,us,us
2022-09-02T20:43:40.450Z,-30.8314,-178.9305,82.548,4.2,mb,9,142,1.793,0.79,us,us6000iifg,2022-10-04T19:35:54.040Z,"Kermadec Islands, New Zealand",earthquake,17.58,14.368,0.214,7,reviewed,us,us
2022-09-02T20:24:39.797Z,35.3721,140.4709,24.65,4.5,mb,64,116,2.001,0.69,us,us7000i4s2,2022-09-28T22:27:57.417Z,"15 km NNE of ?hara, Japan",earthquake,5.02,3.712,0.094,40,reviewed,us,us
2022-09-02T20:15:02.766Z,-15.4801,-172.7456,10,4.7,mb,82,110,1.819,0.61,us,us7000i4s0,2022-09-28T22:27:33.040Z,"124 km ENE of Hihifo, Tonga",earthquake,8.49,1.828,0.059,92,reviewed,us,us
2022-09-02T18:28:47.148Z,-17.734,173.5855,10,4.9,mb,66,89,4.257,0.48,us,us7000i4r9,2022-09-28T22:18:14.040Z,"Fiji region",earthquake,8.42,1.795,0.078,57,reviewed,us,us
2022-09-02T17:44:14.520Z,-7.1405,129.3638,129.365,4.7,mb,109,54,2.093,0.57,us,us7000i4qt,2022-09-28T22:13:06.040Z,"Kepulauan Babar, Indonesia",earthquake,6.62,5.326,0.061,91,reviewed,us,us
2022-09-02T17:16:46.072Z,-19.7116,-176.1218,10,5,mww,104,51,1.672,0.75,us,us7000i4qk,2022-09-28T22:08:35.040Z,"184 km NNW of Nuku‘alofa, Tonga",earthquake,6.21,0.884,0.093,11,reviewed,us,us
2022-09-02T17:00:15.285Z,36.166,68.901,43.917,4.9,mww,215,24,1.626,0.68,us,us7000i4qg,2022-09-28T22:04:33.040Z,"17 km ENE of Baghl?n, Afghanistan",earthquake,5.94,4.781,0.086,13,reviewed,us,us
2022-09-02T15:47:12.537Z,-7.316,128.7766,129.75,4.5,mb,23,66,2.586,0.65,us,us7000i4pz,2022-09-22T21:05:35.040Z,"237 km NE of Lospalos, Timor Leste",earthquake,9.14,9.555,0.15,13,reviewed,us,us
2022-09-02T14:01:15.362Z,-17.7674,-177.8735,464.38,4.3,mb,60,46,3.448,0.45,us,us7000i4n1,2022-10-04T05:15:58.040Z,"299 km E of Levuka, Fiji",earthquake,13.4,7.556,0.076,49,reviewed,us,us
2022-09-02T13:26:30.904Z,53.6245,-165.1037,47.799,3.5,ml,26,189,0.647,0.92,us,us7000i4rf,2022-10-10T22:33:12.828Z,"71 km SE of Akutan, Alaska",earthquake,6.86,21.412,0.081,20,reviewed,us,us
2022-09-02T11:43:11.247Z,59.8682,-151.0756,62.7,3.5,ml,,,,0.95,ak,ak022b9dh1ae,2022-10-10T22:33:12.141Z,"6 km W of Fox River, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-09-02T11:25:02.659Z,-21.7836,-68.6723,139.534,4.3,mb,27,69,1.058,0.62,us,us7000i4lq,2022-10-04T05:17:26.040Z,"Chile-Bolivia border region",earthquake,6.18,6.742,0.169,12,reviewed,us,us
2022-09-02T07:13:05.222Z,13.9268,93.6242,53.533,5,mww,123,45,5.352,0.71,us,us7000i4kj,2022-10-10T21:35:50.624Z,"265 km NNE of Bamboo Flat, India",earthquake,8.74,6.279,0.083,14,reviewed,us,us
2022-09-02T06:49:53.681Z,34.3876,26.4378,45.728,4.4,mb,30,110,1.3,0.68,us,us7000i4kd,2022-10-05T05:50:46.040Z,"91 km S of Palekastro, Greece",earthquake,7.38,7.17,0.12,20,reviewed,us,us
2022-09-02T06:43:18.380Z,19.1515,-64.6973,62,3.62,md,15,308,0.8401,0.42,pr,pr2022245001,2022-09-15T05:36:59.040Z,"Virgin Islands",earthquake,4.54,8.66,0.07,9,reviewed,pr,pr
2022-09-02T06:41:34.125Z,30.2694,141.1014,35,4,mb,12,131,3.042,0.4,us,us6000iif8,2022-10-05T05:48:45.040Z,"Izu Islands, Japan region",earthquake,13.08,1.95,0.233,5,reviewed,us,us
2022-09-02T05:22:32.121Z,55.5628,162.1435,65.073,4.3,mb,60,132,3.266,0.53,us,us7000i4jy,2022-10-05T05:30:57.040Z,"",earthquake,10.46,6.025,0.077,48,reviewed,us,us
2022-09-02T04:55:15.798Z,31.58225387,-104.0074046,7.802587891,3.5,ml,15,57,0.04352629886,0.1,tx,tx2022reem,2022-09-23T00:45:37.040Z,"35 km NW of Toyah, Texas",earthquake,1.854943703,1.636109871,0.2,6,reviewed,tx,tx
2022-09-02T04:32:30.210Z,-17.7137,-176.4436,10,5,mb,43,55,2.502,1.09,us,us7000i4jj,2022-09-23T00:42:46.040Z,"280 km WNW of Neiafu, Tonga",earthquake,8.06,1.793,0.046,151,reviewed,us,us
2022-09-02T04:23:46.559Z,-23.8825,-179.763,528.414,4.6,mb,38,105,5.005,0.97,us,us7000i4jg,2022-09-23T00:39:32.040Z,"south of the Fiji Islands",earthquake,8.11,7.616,0.128,19,reviewed,us,us
2022-09-02T04:21:53.274Z,10.9097,-85.2511,177.188,4.1,mb,16,119,0.085,0.34,us,us7000i4je,2022-09-23T00:32:05.040Z,"",earthquake,8.49,4.762,0.214,6,reviewed,us,us
2022-09-02T03:59:55.497Z,-7.5588,127.672,164.906,4.5,mb,35,56,3.618,0.41,us,us7000i4jc,2022-09-23T00:30:58.040Z,"129 km NE of Lospalos, Timor Leste",earthquake,7.63,6.113,0.131,20,reviewed,us,us
2022-09-02T03:34:23.588Z,2.0763,97.8361,60.247,4.7,mb,42,113,0.81,0.59,us,us7000i4j9,2022-09-23T00:26:18.040Z,"23 km SSE of Singkil, Indonesia",earthquake,6.53,7.601,0.089,38,reviewed,us,us
2022-09-02T02:56:21.992Z,51.4749,-176.6416,35,3.8,mb,34,195,0.409,0.61,us,us7000i4jm,2022-10-10T22:59:02.192Z,"44 km S of Adak, Alaska",earthquake,3.79,1.972,0.18,8,reviewed,us,us
2022-09-02T02:48:39.800Z,18.6033,-65.5686,75,3.55,md,16,210,0.4115,0.19,pr,pr2022245000,2022-09-02T16:49:15.114Z,"29 km NNE of Luquillo, Puerto Rico",earthquake,1.52,1.2,0.04,3,reviewed,pr,pr
2022-09-02T02:45:32.055Z,51.6853,-176.7797,57.893,4.7,mb,80,137,0.206,0.66,us,us7000i4iz,2022-10-10T22:59:01.951Z,"23 km SSW of Adak, Alaska",earthquake,5.25,3.961,0.033,276,reviewed,us,us
2022-09-02T01:06:10.320Z,-19.9776,-177.587,518.282,4.3,mb,23,61,2.529,0.63,us,us6000iif6,2022-09-10T21:00:36.040Z,"279 km WNW of Haveluloto, Tonga",earthquake,16,8.511,0.189,8,reviewed,us,us
2022-09-02T00:54:32.077Z,-5.9597,151.9654,10,4.6,mb,42,45,1.768,0.57,us,us6000iif4,2022-10-03T20:19:32.040Z,"",earthquake,9.41,1.569,0.095,33,reviewed,us,us
2022-09-02T00:12:41.809Z,-57.8811,-25.1445,27.522,4.7,mb,45,53,7.297,0.5,us,us7000i4ib,2022-09-10T05:10:38.040Z,"South Sandwich Islands region",earthquake,10.85,4.734,0.093,35,reviewed,us,us
2022-09-02T00:07:37.112Z,31.59192553,-104.0015346,6.208691406,4.093029702,mlv,17,67,0.1378794001,0.2,tx,tx2022rduz,2022-09-24T00:18:05.674Z,"36 km NNW of Toyah, Texas",earthquake,1.302283307,2.029076002,0.2789362773,10,reviewed,tx,tx
